id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
jbda-katoricity-katori-junkan,gtfs,,JP,Chiba Prefecture,Katori,香取市,True,香取市循環バス,,https://www.city.katori.lg.jp/cgi-bin/formmail/formmail.cgi?d=kikaku,,https://api.gtfs-data.jp/v2/organizations/katoricity/feeds/katori-junkan/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-katoricity-katori-junkan/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.803048,35.950939,140.47947,140.626152,2026-07-01 01:32:27.569002+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-katsuragitown-community-bus,gtfs,,JP,Wakayama Prefecture,Katsuragi,かつらぎ町,True,かつらぎ町コミュニティバス,コミュニティバス　新城花園コース、天野コース、通院コース,kikaku-kotsu@town.katsuragi.lg.jp,,https://api.gtfs-data.jp/v2/organizations/katsuragitown/feeds/community-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-katsuragitown-community-bus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,34.138559,34.301348,135.479229,135.530451,2026-03-23 20:38:30.541263+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-katsushikacity-sakura,gtfs,,JP,Tokyo,Katsushika,葛飾区,True,さくら,not_set,211500@city.katsushika.lg.jp,,https://api.gtfs-data.jp/v2/organizations/katsushikacity/feeds/sakura/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-katsushikacity-sakura/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.7548013171079,35.76205162083,139.813514,139.823483965788,2025-10-29 18:24:40.573432+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kawagoetown-fureaibus,gtfs,,JP,Mie Prefecture,Kawagoe,川越町,True,川越町ふれあいバス,ふれあいバス北エリア、南エリア,k-fukushi@town.kawagoe.mie.jp,,https://api.gtfs-data.jp/v2/organizations/kawagoetown/feeds/fureaibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kawagoetown-fureaibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.0101600000012,35.0391600000011,136.6582,136.6937,2026-04-01 00:01:38.007935+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-keisei-transitbus-keiseitransitbus,gtfs,,JP,Chiba Prefecture,Funabashi,京成バス千葉ウエスト株式会社,True,京成バス千葉ウエスト　塩浜営業所（市川市コミュニティバス　南部ルート　わくわくバス含む）,,takahama.ryuji@keiseibus.co.jp,,https://api.gtfs-data.jp/v2/organizations/keisei-transitbus/feeds/keiseitransitbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-keisei-transitbus-keiseitransitbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.635399,35.728658,139.88383,139.956302,2025-10-29 18:24:19.116549+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations|Trips Wheelchair Accessibility,,
jbda-keisei-transitbus-keiseitransitbus-sa,gtfs_rt,sa,JP,Chiba Prefecture,Funabashi,京成バス千葉ウエスト株式会社,True,京成バス千葉ウエスト　塩浜営業所（市川市コミュニティバス　南部ルート　わくわくバス含む）,,takahama.ryuji@keiseibus.co.jp,jbda-keisei-transitbus-keiseitransitbus,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/alerts.bin,0,,,,https://creativecommons.org/licenses/by/4.0/deed.ja,35.635399,35.728658,139.88383,139.956302,2025-10-29 18:24:19.116549+00:00,active,,,
jbda-keisei-transitbus-keiseitransitbus-tu,gtfs_rt,tu,JP,Chiba Prefecture,Funabashi,京成バス千葉ウエスト株式会社,True,京成バス千葉ウエスト　塩浜営業所（市川市コミュニティバス　南部ルート　わくわくバス含む）,,takahama.ryuji@keiseibus.co.jp,jbda-keisei-transitbus-keiseitransitbus,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/trip_updates.bin,0,,,,https://creativecommons.org/licenses/by/4.0/deed.ja,35.635399,35.728658,139.88383,139.956302,2025-10-29 18:24:19.116549+00:00,active,,,
jbda-keisei-transitbus-keiseitransitbus-vp,gtfs_rt,vp,JP,Chiba Prefecture,Funabashi,京成バス千葉ウエスト株式会社,True,京成バス千葉ウエスト　塩浜営業所（市川市コミュニティバス　南部ルート　わくわくバス含む）,,takahama.ryuji@keiseibus.co.jp,jbda-keisei-transitbus-keiseitransitbus,https://s3-ajt-mobusta-gtfs.s3.ap-northeast-1.amazonaws.com/realtime/35/vehicle_position.bin,0,,,,https://creativecommons.org/licenses/by/4.0/deed.ja,35.635399,35.728658,139.88383,139.956302,2025-10-29 18:24:19.116549+00:00,active,,,
jbda-khkhokubu-kotsu-GTFS-Hokubutraffic_Localbus,gtfs,,JP,Kochi Prefecture,Ino,株式会社県交北部交通,True,路線バス,not_set,https://www.khkhokubu.com/,,https://api.gtfs-data.jp/v2/organizations/khkhokubu-kotsu/feeds/GTFS-Hokubutraffic_Localbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-khkhokubu-kotsu-GTFS-Hokubutraffic_Localbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.546609,33.725853,133.172567,133.565396,2026-03-20 01:21:55.601630+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-kihotown-chominbus,gtfs,,JP,Mie Prefecture,Kiho,紀宝町,True,紀宝町民バス,"収録路線：町民バス全路線
　GTFS-JP3版対応",kikaku@town.kiho.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kihotown/feeds/chominbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kihotown-chominbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.725528,33.81028,135.927277,136.04266,2025-10-29 19:02:45.655868+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Transfers|Translations,,
jbda-kimitsucity-IC-SP_Local_buses_via_Kimitsu_City,gtfs,,JP,Chiba Prefecture,Futtsu,君津市,True,君津市経由路線バス（IC運賃特殊２路線）,鹿野山線、富津市役所・君津駅線,kikaku@city.kimitsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kimitsucity/feeds/IC-SP_Local_buses_via_Kimitsu_City/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kimitsucity-IC-SP_Local_buses_via_Kimitsu_City/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.24806409,35.33460802,139.8556493,139.9631073,2025-10-29 18:24:18.952609+00:00,inactive,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kimitsucity-IC_Local_buses_via_Kimitsu_City_and_Kimitsu_City_Community_Bus,gtfs,,JP,Chiba Prefecture,Kimitsu,君津市,True,【このフィードは終了しました】【IC対応路線】君津市経由路線バス・君津市コミュニティバス,君津市内循環線、小糸川循環線、周西線、三島線、畑沢線、イオンモール木更津線、君津・マザー牧場線、イオンモール富津線、富津線、木更津鴨川線、高倉アカデミア線、人見・大和田・神門線、中島・豊英線（人見・大和田・神門線、中島・豊英線は2025年3月24日からIC決済に対応。）。,kikaku@city.kimitsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kimitsucity/feeds/IC_Local_buses_via_Kimitsu_City_and_Kimitsu_City_Community_Bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kimitsucity-IC_Local_buses_via_Kimitsu_City_and_Kimitsu_City_Community_Bus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.1077980220383,35.3820112627412,139.810800963317,140.126420096854,2026-01-22 01:36:10.195650+00:00,inactive,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kimitsucity-Kimitsu_City_Community_Bus,gtfs,,JP,Chiba Prefecture,Kimitsu,君津市,True,君津市コミュニティバス,小糸川循環線、人見・大和田・神門線、中島・豊英線。R7.12.1ダイヤ改正に併せ、フィードの分け方を路線バスとコミュニティバスに整理。,kikaku@city.kimitsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kimitsucity/feeds/Kimitsu_City_Community_Bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kimitsucity-Kimitsu_City_Community_Bus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.17468575,35.3432730668299,139.8664844,140.0274245,2025-12-19 00:24:29.553050+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kimitsucity-Local_buses_via_Kimitsu_City,gtfs,,JP,Chiba Prefecture,Kimitsu,君津市,True,君津市経由路線バス,（君津市内循環線、周西線、三島線、畑沢線、イオンモール木更津線、君津・マザー牧場線、イオンモール富津線、富津線、木更津鴨川線、高倉アカデミア線、鹿野山線、富津市役所・君津駅線）。IC料金ルールの統一に伴い、フィードを一本化（IC運賃特殊２路線のフィードを廃止。）。,kikaku@city.kimitsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kimitsucity/feeds/Local_buses_via_Kimitsu_City/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kimitsucity-Local_buses_via_Kimitsu_City/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.10779802,35.38201126,139.810801,140.126427973671,2026-04-01 00:36:21.309689+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kinokawacity-kinokawa_bus,gtfs,,JP,Wakayama Prefecture,Kinokawa,紀の川市,True,紀の川市地域巡回バス・紀の川コミュニティバス,not_set,k030200-001@city.kinokawa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kinokawacity/feeds/kinokawa_bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kinokawacity-kinokawa_bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.186903,34.30961,135.28488,135.49372,2026-07-04 00:11:22.094388+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Transfers,,
jbda-kisokoikirengo-kiso-bus,gtfs,,JP,Nagano Prefecture,Kiso,木曽広域連合,True,きそバス,北部幹線薮原系統、北部幹線木曽駒系統、開田幹線、西部幹線、南部幹線,koutsu@union.kiso.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kisokoikirengo/feeds/kiso-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kisokoikirengo-kiso-bus/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,35.57196,35.9638186610672,137.5326284,137.78488,2025-10-29 18:29:58.575867+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kisosakitown-communitybus,gtfs,,JP,Mie Prefecture,Kisosaki,木曽岬町,True,木曽岬町自主運行バス,収録路線：全路線,kikikanri@town.kisosaki.mie.jp,,https://api.gtfs-data.jp/v2/organizations/kisosakitown/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kisosakitown-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.0505793147772,35.113458,136.720786553984,136.750763588954,2025-10-29 19:02:45.632191+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kisotown-kisotown,gtfs,,JP,Nagano Prefecture,Kiso,木曽町,True,木曽町公共交通,御岳ロープウェイ線、福島線（巡回）,koutsu＠union.kiso.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kisotown/feeds/kisotown/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kisotown-kisotown/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,35.8208415325561,35.9406619062159,137.521112,137.73183187,2026-07-02 00:16:56.012895+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kisovillage-kisovill,gtfs,,JP,Nagano Prefecture,Kiso,木祖村,True,木祖村公共交通,ひまわり号,koutsu＠union.kiso.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kisovillage/feeds/kisovill/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kisovillage-kisovill/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,35.91479604,35.99510678,137.72963275,137.78488,2025-10-29 18:30:25.992917+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kitaena-kitaena,gtfs,,JP,Gifu Prefecture,Nakatsugawa,北恵那交通,True,北恵那交通,"収録路線：全路線　ただし登校日運行便（坂下高校線・坂下体育館線）は含んでおりません
　GTFS-JP ３版対応",,,https://api.gtfs-data.jp/v2/organizations/kitaena/feeds/kitaena/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitaena-kitaena/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.43895,35.71522,137.37094,137.608213882426,2026-04-01 00:12:14.845018+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-kitagawavillage-GTFS-Kitagawavill_Bus,gtfs,,JP,Kochi Prefecture,Kitagawa,北川村,True,北川村営バス,,https://www.kitagawamura.jp/life/dtl.php?hdnKey=932,,https://api.gtfs-data.jp/v2/organizations/kitagawavillage/feeds/GTFS-Kitagawavill_Bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitagawavillage-GTFS-Kitagawavill_Bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.424868,33.567579,134.007616,134.138306,2025-10-29 21:09:37.888887+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-kitajimatown-kitajimatownfukushibus,gtfs,,JP,Tokushima,,北島町,True,北島町福祉バス,not_set,soumu@kitajima.i-tokushima.jp,,https://api.gtfs-data.jp/v2/organizations/kitajimatown/feeds/kitajimatownfukushibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitajimatown-kitajimatownfukushibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.110281,34.140034,134.52957,134.571822,2025-10-29 21:07:29.051980+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kitakyushucity-edamitsu,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,八幡東区枝光地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/edamitsu/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-edamitsu/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.8659625,33.8863875,130.81368,130.824504,2025-10-29 21:19:10.560549+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kitakyushucity-higashitani,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,小倉南区東谷地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/higashitani/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-higashitani/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.7419413454635,33.8371345875659,130.853899346699,130.874853349071,2025-10-29 21:14:07.101790+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kitakyushucity-hiraodai,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,小倉南区平尾台地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/hiraodai/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-hiraodai/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.757043,33.808655,130.857653,130.894345,2025-10-29 21:19:10.825245+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kitakyushucity-koyanose-kusubashi-hoshigaoka,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,八幡西区木屋瀬・楠橋・星ヶ丘地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/koyanose-kusubashi-hoshigaoka/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-koyanose-kusubashi-hoshigaoka/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.7703694,33.789326,130.718387,130.7578297,2025-10-29 21:14:07.309016+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kitakyushucity-okura,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,八幡東区大蔵地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/okura/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-okura/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.8520546,33.8637195,130.8133153,130.8246791,2025-10-29 21:14:07.057246+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kitakyushucity-oma-dobaru,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,小倉南区合馬・道原地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/oma-dobaru/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-oma-dobaru/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.767911,33.814854,130.815595,130.859131,2025-10-29 21:14:06.956126+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kitakyushucity-tashiro-kawachi,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,八幡東区田代・河内地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/tashiro-kawachi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-tashiro-kawachi/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.805721,33.863390667,130.79696,130.82057557,2025-10-29 21:19:11.882740+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kitakyushucity-tsunemi-kitaku,gtfs,,JP,Fukuoka Prefecture,Kitakyushu,北九州市,True,門司区恒見・喜多久地区,,toshi-koutsuu@city.kitakyushu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitakyushucity/feeds/tsunemi-kitaku/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitakyushucity-tsunemi-kitaku/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.84614,33.930237,130.970683,131.00226,2025-10-29 21:14:06.979434+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kitanagoyacity-communitybus,gtfs,,JP,Aichi Prefecture,Kitanagoya,北名古屋市,True,北名古屋市　市内循環バス「きたバス」,"収録路線：きたバス　全路線
GTFS-JP３版対応",machi@city.kitanagoya.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kitanagoyacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kitanagoyacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.226019,35.263155,136.84214,136.90429,2025-10-29 19:00:36.716474+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
